timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-01-15T15:27:47,codecarbon,e66768cd-9225-4a63-95ac-22d66d0bc873,16.34851861000061,2.754540276082773e-05,1.6848867727977403e-06,32.5,44.98334542127536,11.972930431365969,0.0001474542109502,0.0002070698878779,5.4222046902965815e-05,0.0004087461457312,France,FRA,,,,Windows-10-10.0.22621-SP0,3.11.7,2.3.2,16,AMD Ryzen 7 3700X 8-Core Processor,1,1 x NVIDIA GeForce RTX 2070 SUPER,2.3387,48.8582,31.92781448364257,machine,N,1.0
2024-01-15T15:33:30,codecarbon,4716b820-4465-401e-bd31-9adf3fbcad22,76.16900157928467,0.0001287809561517,1.69072658800369e-06,32.5,45.585544034750576,11.972930431365969,0.0006875555627875,0.0009707329988079,0.000252691645435,0.0019109802070305,France,FRA,,,,Windows-10-10.0.22621-SP0,3.11.7,2.3.2,16,AMD Ryzen 7 3700X 8-Core Processor,1,1 x NVIDIA GeForce RTX 2070 SUPER,2.3387,48.8582,31.92781448364257,machine,N,1.0
2024-01-15T15:48:50,codecarbon,f2049009-0895-459f-9e17-bd9a3b892715,73.76257014274597,0.0001245548958188,1.6885921352504223e-06,32.5,45.535963249908406,11.972930431365969,0.0006658128749993,0.000937724916846,0.0002447319190746,0.0018482697109199,France,FRA,,,,Windows-10-10.0.22621-SP0,3.11.7,2.3.2,16,AMD Ryzen 7 3700X 8-Core Processor,1,1 x NVIDIA GeForce RTX 2070 SUPER,2.3387,48.8582,31.927814483642575,machine,N,1.0
2024-01-15T16:02:40,codecarbon,b00bee1e-bc77-4ecd-a8e3-489a69a92efb,75.80961561203003,0.0001281505379128525,1.690425902812738e-06,32.5,45.302527487633775,11.972930431365967,0.0006843109490142928,0.0009659832727860057,0.0002513312109471784,0.001901625432747477,France,FRA,,,,Windows-10-10.0.22621-SP0,3.11.7,2.3.2,16,AMD Ryzen 7 3700X 8-Core Processor,1,1 x NVIDIA GeForce RTX 2070 SUPER,2.3387,48.8582,31.927814483642578,machine,N,1.0
