timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2022-10-28T09:14:42,codecarbon,41a7120c-ae0a-4716-82f8-bf8490d715fc,0.0160133838653564,8.351972655691504e-09,0.0005215620087494,32.5,46.799,11.981245994567873,1.3552738560570613e-07,1.2998780012130738e-08,3.3278826674632e-09,1.518540482853001e-07,France,FRA,,,,Windows-10-10.0.22621-SP0,3.10.8,16,AMD Ryzen 7 3700X 8-Core Processor,1,1 x NVIDIA GeForce RTX 2070 SUPER,2.3387,48.8582,31.949989318847656,machine,N
2022-10-28T09:18:55,codecarbon,98567eec-7b3b-4fb4-9ca2-5122d9bd3637,20.46004843711853,5.119870313683436e-05,0.0025023744833345,32.5,86.306,11.981245994567873,0.0001846816677186,0.0006782201927879,6.798365107227197e-05,0.0009308855115788,France,FRA,,,,Windows-10-10.0.22621-SP0,3.10.8,16,AMD Ryzen 7 3700X 8-Core Processor,1,1 x NVIDIA GeForce RTX 2070 SUPER,2.3387,48.8582,31.949989318847656,machine,N
2022-10-28T09:20:57,codecarbon,98567eec-7b3b-4fb4-9ca2-5122d9bd3637,142.64203810691833,0.00022152199892898792,0.0015529923847761103,32.5,46.771,11.981245994567871,0.001287695460352633,0.002265406763796409,0.00047457048365073866,0.00402767270779978,France,FRA,,,,Windows-10-10.0.22621-SP0,3.10.8,16,AMD Ryzen 7 3700X 8-Core Processor,1,1 x NVIDIA GeForce RTX 2070 SUPER,2.3387,48.8582,31.949989318847656,machine,N
